"","Participant_Public_ID","Task_Name","Screen_Name","Zone_Name","Response","Hint"
"2309","4swlxwke","Maze game_Lucile&Amie","ChooseDoor","LeftButton","Left","""I'd choose left this time."""
"2310","4swlxwke","Maze game_Lucile&Amie","Left","Continue","Continue","""I'd choose left this time."""
"2312","4swlxwke","Maze game_Lucile&Amie","Help","AnnaButton","Claire","""I'd choose right."""
"2313","4swlxwke","Maze game_Lucile&Amie","Claire","AdvanceAnna","Continue","""I'd choose right."""
"2314","4swlxwke","Maze game_Lucile&Amie","ChooseDoor","RightButton","Right","""I'd choose right."""
"2315","4swlxwke","Maze game_Lucile&Amie","Right","Zone2","Continue","""I'd choose right."""
"2317","4swlxwke","Maze game_Lucile&Amie","Help","BethButton","Beth","""It’s right this time, I think."""
"2318","4swlxwke","Maze game_Lucile&Amie","Anna","Zone2","Continue","""It’s right this time, I think."""
"2319","4swlxwke","Maze game_Lucile&Amie","ChooseDoor","RightButton","Right","""It’s right this time, I think."""
"2320","4swlxwke","Maze game_Lucile&Amie","Right","Zone2","Continue","""It’s right this time, I think."""
"2322","4swlxwke","Maze game_Lucile&Amie","Help","BethButton","Beth","""It’s left this time, I think."""
"2323","4swlxwke","Maze game_Lucile&Amie","Anna","Zone2","Continue","""It’s left this time, I think."""
"2324","4swlxwke","Maze game_Lucile&Amie","ChooseDoor","LeftButton","Left","""It’s left this time, I think."""
"2325","4swlxwke","Maze game_Lucile&Amie","Left","Continue","Continue","""It’s left this time, I think."""
"2327","4swlxwke","Maze game_Lucile&Amie","Help","AnnaButton","Claire","""I'd choose right this time."""
"2328","4swlxwke","Maze game_Lucile&Amie","Claire","AdvanceAnna","Continue","""I'd choose right this time."""
"2329","4swlxwke","Maze game_Lucile&Amie","ChooseDoor","RightButton","Right","""I'd choose right this time."""
"2330","4swlxwke","Maze game_Lucile&Amie","Right","Zone2","Continue","""I'd choose right this time."""
"2332","4swlxwke","Maze game_Lucile&Amie","Help","BethButton","Beth","""It’s left this time, I think."""
"2333","4swlxwke","Maze game_Lucile&Amie","Anna","Zone2","Continue","""It’s left this time, I think."""
"2334","4swlxwke","Maze game_Lucile&Amie","ChooseDoor","LeftButton","Left","""It’s left this time, I think."""
"2335","4swlxwke","Maze game_Lucile&Amie","Left","Continue","Continue","""It’s left this time, I think."""
"2337","4swlxwke","Maze game_Lucile&Amie","Help","AnnaButton","Claire","""I'd choose right."""
"2338","4swlxwke","Maze game_Lucile&Amie","Claire","AdvanceAnna","Continue","""I'd choose right."""
"2339","4swlxwke","Maze game_Lucile&Amie","ChooseDoor","RightButton","Right","""I'd choose right."""
"2340","4swlxwke","Maze game_Lucile&Amie","Right","Zone2","Continue","""I'd choose right."""
"2347","piedsqfp","Maze game_Lucile&Amie","Help","BethButton","Beth","""I'd choose left."""
"2348","piedsqfp","Maze game_Lucile&Amie","Anna","Zone2","Continue","""I'd choose left."""
"2349","piedsqfp","Maze game_Lucile&Amie","ChooseDoor","LeftButton","Left","""I'd choose left."""
"2350","piedsqfp","Maze game_Lucile&Amie","Left","Continue","Continue","""I'd choose left."""
"2352","piedsqfp","Maze game_Lucile&Amie","Help","AnnaButton","Claire","""I'd choose right this time."""
"2353","piedsqfp","Maze game_Lucile&Amie","Claire","AdvanceAnna","Continue","""I'd choose right this time."""
"2354","piedsqfp","Maze game_Lucile&Amie","ChooseDoor","RightButton","Right","""I'd choose right this time."""
"2355","piedsqfp","Maze game_Lucile&Amie","Right","Zone2","Continue","""I'd choose right this time."""
"2357","piedsqfp","Maze game_Lucile&Amie","Help","BethButton","Beth","""It’s left this time, I think."""
"2358","piedsqfp","Maze game_Lucile&Amie","Anna","Zone2","Continue","""It’s left this time, I think."""
"2359","piedsqfp","Maze game_Lucile&Amie","ChooseDoor","LeftButton","Left","""It’s left this time, I think."""
"2360","piedsqfp","Maze game_Lucile&Amie","Left","Continue","Continue","""It’s left this time, I think."""
"2362","piedsqfp","Maze game_Lucile&Amie","Help","AnnaButton","Claire","""I'd choose left."""
"2363","piedsqfp","Maze game_Lucile&Amie","Claire","AdvanceAnna","Continue","""I'd choose left."""
"2364","piedsqfp","Maze game_Lucile&Amie","ChooseDoor","LeftButton","Left","""I'd choose left."""
"2365","piedsqfp","Maze game_Lucile&Amie","Left","Continue","Continue","""I'd choose left."""
"2367","piedsqfp","Maze game_Lucile&Amie","Help","BethButton","Beth","""I'd choose right this time."""
"2368","piedsqfp","Maze game_Lucile&Amie","Anna","Zone2","Continue","""I'd choose right this time."""
"2369","piedsqfp","Maze game_Lucile&Amie","ChooseDoor","RightButton","Right","""I'd choose right this time."""
"2370","piedsqfp","Maze game_Lucile&Amie","Right","Zone2","Continue","""I'd choose right this time."""
"2372","piedsqfp","Maze game_Lucile&Amie","Help","AnnaButton","Claire","""I'd choose left this time."""
"2373","piedsqfp","Maze game_Lucile&Amie","Claire","AdvanceAnna","Continue","""I'd choose left this time."""
"2374","piedsqfp","Maze game_Lucile&Amie","ChooseDoor","LeftButton","Left","""I'd choose left this time."""
"2375","piedsqfp","Maze game_Lucile&Amie","Left","Continue","Continue","""I'd choose left this time."""
"2377","piedsqfp","Maze game_Lucile&Amie","Help","BethButton","Beth","""I'd choose right."""
"2378","piedsqfp","Maze game_Lucile&Amie","Anna","Zone2","Continue","""I'd choose right."""
"2379","piedsqfp","Maze game_Lucile&Amie","ChooseDoor","RightButton","Right","""I'd choose right."""
"2380","piedsqfp","Maze game_Lucile&Amie","Right","Zone2","Continue","""I'd choose right."""
"2382","piedsqfp","Maze game_Lucile&Amie","Help","AnnaButton","Claire","""It’s right this time, I think."""
"2383","piedsqfp","Maze game_Lucile&Amie","Claire","AdvanceAnna","Continue","""It’s right this time, I think."""
"2384","piedsqfp","Maze game_Lucile&Amie","ChooseDoor","RightButton","Right","""It’s right this time, I think."""
"2385","piedsqfp","Maze game_Lucile&Amie","Right","Zone2","Continue","""It’s right this time, I think."""
"2387","piedsqfp","Maze game_Lucile&Amie","Help","BethButton","Beth","""It’s left this time, I think."""
"2388","piedsqfp","Maze game_Lucile&Amie","Anna","Zone2","Continue","""It’s left this time, I think."""
"2389","piedsqfp","Maze game_Lucile&Amie","ChooseDoor","LeftButton","Left","""It’s left this time, I think."""
"2390","piedsqfp","Maze game_Lucile&Amie","Left","Continue","Continue","""It’s left this time, I think."""
"2392","piedsqfp","Maze game_Lucile&Amie","Help","AnnaButton","Claire","""I'd choose right this time."""
"2393","piedsqfp","Maze game_Lucile&Amie","Claire","AdvanceAnna","Continue","""I'd choose right this time."""
"2394","piedsqfp","Maze game_Lucile&Amie","ChooseDoor","RightButton","Right","""I'd choose right this time."""
"2395","piedsqfp","Maze game_Lucile&Amie","Right","Zone2","Continue","""I'd choose right this time."""
"2397","piedsqfp","Maze game_Lucile&Amie","Help","BethButton","Beth","""It’s left this time, I think."""
"2398","piedsqfp","Maze game_Lucile&Amie","Anna","Zone2","Continue","""It’s left this time, I think."""
"2399","piedsqfp","Maze game_Lucile&Amie","ChooseDoor","LeftButton","Left","""It’s left this time, I think."""
"2400","piedsqfp","Maze game_Lucile&Amie","Left","Continue","Continue","""It’s left this time, I think."""
"2402","piedsqfp","Maze game_Lucile&Amie","Help","AnnaButton","Claire","""I'd choose right."""
"2403","piedsqfp","Maze game_Lucile&Amie","Claire","AdvanceAnna","Continue","""I'd choose right."""
"2404","piedsqfp","Maze game_Lucile&Amie","ChooseDoor","RightButton","Right","""I'd choose right."""
"2405","piedsqfp","Maze game_Lucile&Amie","Right","Zone2","Continue","""I'd choose right."""
"2412","8fjzf3vt","Maze game_Lucile&Amie","Help","BethButton","Beth","""I'd choose left."""
"2413","8fjzf3vt","Maze game_Lucile&Amie","Anna","Zone2","Continue","""I'd choose left."""
"2414","8fjzf3vt","Maze game_Lucile&Amie","ChooseDoor","LeftButton","Left","""I'd choose left."""
"2415","8fjzf3vt","Maze game_Lucile&Amie","Left","Continue","Continue","""I'd choose left."""
"2417","8fjzf3vt","Maze game_Lucile&Amie","Help","AnnaButton","Claire","""I'd choose right this time."""
"2418","8fjzf3vt","Maze game_Lucile&Amie","Claire","AdvanceAnna","Continue","""I'd choose right this time."""
"2419","8fjzf3vt","Maze game_Lucile&Amie","ChooseDoor","RightButton","Right","""I'd choose right this time."""
"2420","8fjzf3vt","Maze game_Lucile&Amie","Right","Zone2","Continue","""I'd choose right this time."""
"2422","8fjzf3vt","Maze game_Lucile&Amie","Help","BethButton","Beth","""It’s left this time, I think."""
"2423","8fjzf3vt","Maze game_Lucile&Amie","Anna","Zone2","Continue","""It’s left this time, I think."""
"2424","8fjzf3vt","Maze game_Lucile&Amie","ChooseDoor","LeftButton","Left","""It’s left this time, I think."""
"2425","8fjzf3vt","Maze game_Lucile&Amie","Left","Continue","Continue","""It’s left this time, I think."""
"2427","8fjzf3vt","Maze game_Lucile&Amie","Help","BethButton","Beth","""I'd choose left."""
"2428","8fjzf3vt","Maze game_Lucile&Amie","Anna","Zone2","Continue","""I'd choose left."""
"2429","8fjzf3vt","Maze game_Lucile&Amie","ChooseDoor","LeftButton","Left","""I'd choose left."""
"2430","8fjzf3vt","Maze game_Lucile&Amie","Left","Continue","Continue","""I'd choose left."""
"2432","8fjzf3vt","Maze game_Lucile&Amie","Help","BethButton","Beth","""I'd choose right this time."""
"2433","8fjzf3vt","Maze game_Lucile&Amie","Anna","Zone2","Continue","""I'd choose right this time."""
"2434","8fjzf3vt","Maze game_Lucile&Amie","ChooseDoor","RightButton","Right","""I'd choose right this time."""
"2435","8fjzf3vt","Maze game_Lucile&Amie","Right","Zone2","Continue","""I'd choose right this time."""
"2437","8fjzf3vt","Maze game_Lucile&Amie","Help","AnnaButton","Claire","""I'd choose left this time."""
"2438","8fjzf3vt","Maze game_Lucile&Amie","Claire","AdvanceAnna","Continue","""I'd choose left this time."""
"2439","8fjzf3vt","Maze game_Lucile&Amie","ChooseDoor","LeftButton","Left","""I'd choose left this time."""
"2440","8fjzf3vt","Maze game_Lucile&Amie","Left","Continue","Continue","""I'd choose left this time."""
"2442","8fjzf3vt","Maze game_Lucile&Amie","Help","BethButton","Beth","""I'd choose right."""
"2443","8fjzf3vt","Maze game_Lucile&Amie","Anna","Zone2","Continue","""I'd choose right."""
"2444","8fjzf3vt","Maze game_Lucile&Amie","ChooseDoor","RightButton","Right","""I'd choose right."""
"2445","8fjzf3vt","Maze game_Lucile&Amie","Right","Zone2","Continue","""I'd choose right."""
"2447","8fjzf3vt","Maze game_Lucile&Amie","Help","BethButton","Beth","""It’s right this time, I think."""
"2448","8fjzf3vt","Maze game_Lucile&Amie","Anna","Zone2","Continue","""It’s right this time, I think."""
"2449","8fjzf3vt","Maze game_Lucile&Amie","ChooseDoor","RightButton","Right","""It’s right this time, I think."""
"2450","8fjzf3vt","Maze game_Lucile&Amie","Right","Zone2","Continue","""It’s right this time, I think."""
"2452","8fjzf3vt","Maze game_Lucile&Amie","Help","BethButton","Beth","""It’s left this time, I think."""
"2453","8fjzf3vt","Maze game_Lucile&Amie","Anna","Zone2","Continue","""It’s left this time, I think."""
"2454","8fjzf3vt","Maze game_Lucile&Amie","ChooseDoor","LeftButton","Left","""It’s left this time, I think."""
"2455","8fjzf3vt","Maze game_Lucile&Amie","Left","Continue","Continue","""It’s left this time, I think."""
"2457","8fjzf3vt","Maze game_Lucile&Amie","Help","AnnaButton","Claire","""I'd choose right this time."""
"2458","8fjzf3vt","Maze game_Lucile&Amie","Claire","AdvanceAnna","Continue","""I'd choose right this time."""
"2459","8fjzf3vt","Maze game_Lucile&Amie","ChooseDoor","RightButton","Right","""I'd choose right this time."""
"2460","8fjzf3vt","Maze game_Lucile&Amie","Right","Zone2","Continue","""I'd choose right this time."""
"2462","8fjzf3vt","Maze game_Lucile&Amie","Help","BethButton","Beth","""It’s left this time, I think."""
"2463","8fjzf3vt","Maze game_Lucile&Amie","Anna","Zone2","Continue","""It’s left this time, I think."""
"2464","8fjzf3vt","Maze game_Lucile&Amie","ChooseDoor","LeftButton","Left","""It’s left this time, I think."""
"2465","8fjzf3vt","Maze game_Lucile&Amie","Left","Continue","Continue","""It’s left this time, I think."""
"2467","8fjzf3vt","Maze game_Lucile&Amie","Help","BethButton","Beth","""I'd choose right."""
"2468","8fjzf3vt","Maze game_Lucile&Amie","Anna","Zone2","Continue","""I'd choose right."""
"2469","8fjzf3vt","Maze game_Lucile&Amie","ChooseDoor","RightButton","Right","""I'd choose right."""
"2470","8fjzf3vt","Maze game_Lucile&Amie","Right","Zone2","Continue","""I'd choose right."""
"2477","20ncbce2","Maze game_Lucile&Amie","Help","AnnaButton","Claire","""I'd choose left."""
"2478","20ncbce2","Maze game_Lucile&Amie","Claire","AdvanceAnna","Continue","""I'd choose left."""
"2479","20ncbce2","Maze game_Lucile&Amie","ChooseDoor","LeftButton","Left","""I'd choose left."""
"2480","20ncbce2","Maze game_Lucile&Amie","Left","Continue","Continue","""I'd choose left."""
"2482","20ncbce2","Maze game_Lucile&Amie","Help","BethButton","Beth","""I'd choose right this time."""
"2483","20ncbce2","Maze game_Lucile&Amie","Anna","Zone2","Continue","""I'd choose right this time."""
"2484","20ncbce2","Maze game_Lucile&Amie","ChooseDoor","RightButton","Right","""I'd choose right this time."""
"2485","20ncbce2","Maze game_Lucile&Amie","Right","Zone2","Continue","""I'd choose right this time."""
"2487","20ncbce2","Maze game_Lucile&Amie","Help","BethButton","Beth","""It’s left this time, I think."""
"2488","20ncbce2","Maze game_Lucile&Amie","Anna","Zone2","Continue","""It’s left this time, I think."""
"2489","20ncbce2","Maze game_Lucile&Amie","ChooseDoor","RightButton","Right","""It’s left this time, I think."""
"2490","20ncbce2","Maze game_Lucile&Amie","Right","Zone2","Continue","""It’s left this time, I think."""
"2492","20ncbce2","Maze game_Lucile&Amie","Help","AnnaButton","Claire","""I'd choose left."""
"2493","20ncbce2","Maze game_Lucile&Amie","Claire","AdvanceAnna","Continue","""I'd choose left."""
"2494","20ncbce2","Maze game_Lucile&Amie","ChooseDoor","LeftButton","Left","""I'd choose left."""
"2495","20ncbce2","Maze game_Lucile&Amie","Left","Continue","Continue","""I'd choose left."""
"2497","20ncbce2","Maze game_Lucile&Amie","Help","BethButton","Beth","""I'd choose right this time."""
"2498","20ncbce2","Maze game_Lucile&Amie","Anna","Zone2","Continue","""I'd choose right this time."""
"2499","20ncbce2","Maze game_Lucile&Amie","ChooseDoor","RightButton","Right","""I'd choose right this time."""
"2500","20ncbce2","Maze game_Lucile&Amie","Right","Zone2","Continue","""I'd choose right this time."""
"2502","20ncbce2","Maze game_Lucile&Amie","Help","AnnaButton","Claire","""I'd choose left this time."""
"2503","20ncbce2","Maze game_Lucile&Amie","Claire","AdvanceAnna","Continue","""I'd choose left this time."""
"2504","20ncbce2","Maze game_Lucile&Amie","ChooseDoor","RightButton","Right","""I'd choose left this time."""
"2505","20ncbce2","Maze game_Lucile&Amie","Right","Zone2","Continue","""I'd choose left this time."""
"2507","20ncbce2","Maze game_Lucile&Amie","Help","AnnaButton","Claire","""I'd choose right."""
"2508","20ncbce2","Maze game_Lucile&Amie","Claire","AdvanceAnna","Continue","""I'd choose right."""
"2509","20ncbce2","Maze game_Lucile&Amie","ChooseDoor","LeftButton","Left","""I'd choose right."""
"2510","20ncbce2","Maze game_Lucile&Amie","Left","Continue","Continue","""I'd choose right."""
"2512","20ncbce2","Maze game_Lucile&Amie","Help","BethButton","Beth","""It’s right this time, I think."""
"2513","20ncbce2","Maze game_Lucile&Amie","Anna","Zone2","Continue","""It’s right this time, I think."""
"2514","20ncbce2","Maze game_Lucile&Amie","ChooseDoor","RightButton","Right","""It’s right this time, I think."""
"2515","20ncbce2","Maze game_Lucile&Amie","Right","Zone2","Continue","""It’s right this time, I think."""
"2517","20ncbce2","Maze game_Lucile&Amie","Help","BethButton","Beth","""It’s left this time, I think."""
"2518","20ncbce2","Maze game_Lucile&Amie","Anna","Zone2","Continue","""It’s left this time, I think."""
"2519","20ncbce2","Maze game_Lucile&Amie","ChooseDoor","LeftButton","Left","""It’s left this time, I think."""
"2520","20ncbce2","Maze game_Lucile&Amie","Left","Continue","Continue","""It’s left this time, I think."""
"2522","20ncbce2","Maze game_Lucile&Amie","Help","AnnaButton","Claire","""I'd choose right this time."""
"2523","20ncbce2","Maze game_Lucile&Amie","Claire","AdvanceAnna","Continue","""I'd choose right this time."""
"2524","20ncbce2","Maze game_Lucile&Amie","ChooseDoor","RightButton","Right","""I'd choose right this time."""
